cbdash|Cassette: Boulder Dash|18.0K
cbnj|Cassette: Bump N Jump|27.6K
cbtime|Cassette: Burger Time|23.5K
cburnrb2|Cassette: Burnin' Rubber (set 2)|27.6K
cburnrub|Cassette: Burnin' Rubber (set 1)|27.6K
cbuster|Crude Buster (World FX version)|1.5M
cbusterj|Crude Buster (Japan)|1.5M
cbusterw|Crude Buster (World FU version)|1.5M
ccasino|Chinese Casino [BET] (Japan)|174.1K
ccastle2|Crystal Castles (version 2)|26.6K
ccastle3|Crystal Castles (version 3)|26.7K
ccastlej|Crystal Castles (joystick version)|26.7K
ccastles|Crystal Castles (version 4)|26.8K
ccboot|Crazy Climber (bootleg set 1)|26.8K
ccboot2|Crazy Climber (bootleg set 2)|27.5K
cchasm|Cosmic Chasm (set 1)|34.4K
cchasm1|Cosmic Chasm (set 2)|34.4K
cclimber|Crazy Climber (US)|27.9K
cclimbr2|Crazy Climber 2 (Japan)|323.4K
cclimbrj|Crazy Climber (Japan)|27.5K
cdiscon1|Cassette: Disco No.1|22.2K
centipb2|Centipede (bootleg, set 1)|9.8K
centipd2|Centipede (revision 2)|8.4K
centipdb|Caterpillar (bootleg of Centipede)|8.4K
centiped|Centipede (revision 3)|8.4K
centtime|Centipede (revision 4)|8.4K
cerberus|Cerberus|70.9K
cexplore|Cassette: Explorer|22.4K
cfghtice|Cassette: Fighting Ice Hockey|31.7K
cflyball|Cassette: Flying Ball[Q]|22.7K
cgangpzj|Cosmo Gang the Puzzle (Japan)|475.7K
cgangpzl|Cosmo Gang the Puzzle (US)|476.1K
cgraplop|Cassette: Graplop (aka Cluster Buster) (set 1)|24.5K
cgraplp2|Cassette: Graplop (aka Cluster Buster) (set 2)|20.9K
chainrec|Chain Reaction (World, Version 2.2)|2.9M
chaknpop|Chack'n Pop|35.6K
challeng|Challenger|14.6K
chameleo|Chameleon|26.6K
champbas|Champion Baseball|46.0K
champbb2|Champion Baseball II|48.7K
champbbj|Champion Baseball (Japan set 1)|46.7K
champbja|Champion Baseball (Japan set 2)|47.1K
champwr|Champion Wrestler (World)|882.9K
champwrj|Champion Wrestler (Japan)|882.9K
champwru|Champion Wrestler (US)|882.9K
changes|Changes|20.8K
charlien|Charlie Ninja|3.5M
chasehq|Chase H.Q. (World)|3.6M
chasehqj|Chase H.Q. (Japan)|3.5M
chboxing|Champion Boxing|21.0K
checkmaj|Check Man (Japan)|10.7K
checkman|Check Man|14.1K
checkmat|Checkmate|3.6K
cheekyms|Cheeky Mouse|10.4K
cheesech|Cheese Chase|1.4M
chelnov|Chelnov - Atomic Runner (World)|277.2K
chelnovj|Chelnov - Atomic Runner (Japan)|277.0K
chelnovu|Chelnov - Atomic Runner (US)|279.8K
cheyenne|Cheyenne (version 1.0)|262.6K
chikij|Chiki Chiki Boys (Japan 900619)|1.4M
chiller|Chiller (version 3.0)|257.7K
chimerab|Chimera Beast (prototype)|1.1M
chinagat|China Gate (US)|653.9K
chinatwn|China Town (Japan)|630.9K
chinher2|Chinese Hero (older)|80.4K
chinhero|Chinese Hero|80.9K
chinmoku|Mahjong Chinmoku no Hentai (Japan 900511)|531.9K
chopper|Chopper I (US set 1)|413.6K
choppera|Chopper I (US set 2)|412.1K
chopperb|Chopper I (US set 3)|412.2K
chplft|Choplifter|133.8K
chplftb|Choplifter (alternate)|134.1K
chplftbl|Choplifter (bootleg)|133.5K
chqflag|Chequered Flag|1.3M
chqflagj|Chequered Flag (Japan)|1.3M
chukatai|Chuka Taisen (World)|500.2K
chukataj|Chuka Taisen (Japan)|500.2K
chukatau|Chuka Taisen (US)|500.2K
chwrestl|Champion Pro Wrestling|35.0K
chwy|Cassette: Highway Chase[Q]|19.1K
circus|Circus|5.8K
circusc|Circus Charlie|61.1K
circusc2|Circus Charlie (no level select)|60.8K
circuscc|Circus Charlie (Centuri)|61.1K
circusce|Circus Charlie (Centuri, earlier)|61.1K
cischeat|Cisco Heat|2.5M
citybmrj|City Bomber (Japan)|592.8K
citybomb|City Bomber (World)|592.8K
citycon|City Connection (set 1)|109.8K
citycona|City Connection (set 2)|106.6K
citylove|City Love (Japan 860908)|191.1K
ckong|Crazy Kong (set 1)|31.9K
ckonga|Crazy Kong (set 2)|31.9K
ckongalc|Crazy Kong (Alca bootleg)|29.9K
ckongjeu|Crazy Kong (Jeutel bootleg)|31.8K
ckongo|Crazy Kong (Orca bootleg)|30.5K
ckongs|Crazy Kong (Scramble hardware)|25.7K
clapapa|Cassette: Rootin' Tootin' (aka La.Pa.Pa)|23.2K
clapapa2|Cassette: Rootin' Tootin'|22.9K
claypign|Clay Pigeon (version 2.0)|158.1K
clayshoo|Clay Shoot|6.3K
clbowl|Coors Light Bowling|97.7K
cleopatr|Cleopatra Fortune (Japan)|2.8M
cloak|Cloak and Dagger (rev 5)|70.3K
cloakfr|Cloak and Dagger (French)|70.4K
cloakgr|Cloak and Dagger (German)|70.3K
cloaksp|Cloak and Dagger (Spanish)|70.4K
clocknch|Cassette: Lock'n'Chase|20.1K
cloud9|Cloud 9 (prototype)|21.6K
clowns|Clowns (rev. 2)|5.3K
clowns1|Clowns (rev. 1)|5.3K
clshroad|Clash-Road|54.5K
cltchitr|Clutch Hitter|2.3M
club90s|Mahjong CLUB 90's (set 1) (Japan 900919)|344.0K
club90sa|Mahjong CLUB 90's (set 2) (Japan 900919)|344.1K
cluckypo|Cassette: Lucky Poker|21.0K
cluclu|Vs. Clu Clu Land|25.5K
cmehyou|Mahjong Circuit no Mehyou (Japan)|586.2K
cmissnx|Cassette: Mission-X|20.0K
cnights2|Cassette: Night Star (set 2)|25.7K
cnightst|Cassette: Night Star (set 1)|25.7K
cninja|Caveman Ninja (World revision 3)|2.2M
cninja0|Caveman Ninja (World revision 0)|2.2M
cninjau|Caveman Ninja (US)|2.2M
cobracmj|Cobra-Command (Japan)|318.5K
cobracom|Cobra-Command (World revision 5)|318.9K
colmns97|Columns 97|3.9M
colony7|Colony 7 (set 1)|14.1K
colony7a|Colony 7 (set 2)|14.1K
columns|Columns (US)|61.4K
columns2|Columns II - The Voyage Through Time (Japan)|126.5K
columnsj|Columns (Japan)|63.0K
combasc|Combat School (joystick)|524.0K
combascb|Combat School (bootleg)|664.8K
combascj|Combat School (Japan trackball)|523.9K
combasct|Combat School (trackball)|524.0K
combat|Combat (version 3.0)|238.3K
commandj|Senjou no Ookami|132.5K
commando|Commando (World)|132.4K
commandu|Commando (US)|132.6K
commsega|Commando (Sega)|18.8K
comotion|Comotion|2.5K
compgolf|Competition Golf Final Round (Japan)|66.5K
complexx|Complex X|32.5K
condor|Condor|16.3K
congo|Congo Bongo (Rev C, 2 board stack)|54.5K
contcirc|Continental Circus (World)|1.9M
contcrcu|Continental Circus (US)|1.9M
contra|Contra (US)|379.3K
contrab|Contra (US bootleg)|379.4K
contraj|Contra (Japan)|379.4K
contrajb|Contra (Japan bootleg)|379.4K
cookbib2|Cookie and Bibi 2|723.9K
cookrace|Cook Race|23.2K
coolpool|Cool Pool|2.3M
cop01|Cop 01 (set 1)|68.2K
cop01a|Cop 01 (set 2)|68.4K
copsnrob|Cops'n Robbers|5.5K
cosmccop|Cosmic Cop (World)|695.9K
cosmica|Cosmic Alien|11.0K
cosmica2|Cosmic Alien (older)|11.5K
cosmicg|Cosmic Guerilla|7.4K
cosmicmo|Cosmic Monsters|6.4K
cosmo|Cosmo|9.8K
cosmogng|Cosmo Gang the Video (US)|1.7M
cosmognj|Cosmo Gang the Video (Japan)|1.8M
cosmos|Cosmos|21.3K
cotton|Cotton (Japan)|1.1M
cotton2|Cotton 2|15.9M
cottona|Cotton|1.1M
cottonbm|Cotton Boomerang|14.5M
cottong|Cotocoto Cottong|18.1K
countrb2|Counter Run (bootleg set 2)|65.3K
countrnb|Counter Run (bootleg set 1)|63.9K
countrun|Counter Run|44.6K
countryc|Country Club|110.4K
cppicf|Cassette: Peter Pepper's Ice Cream Factory (set 1)|25.6K
cppicf2|Cassette: Peter Pepper's Ice Cream Factory (set 2)|25.6K
cprobowl|Cassette: Pro Bowling|21.9K
cprogolf|Cassette: Pro Golf|20.1K
cprosocc|Cassette: Pro Soccer|27.9K
cptennis|Cassette: Pro Tennis|17.7K
cracksht|Crackshot (version 2.0)|221.0K
crash|Crash|5.7K
crater|Crater Raider|66.9K
crazyblk|Crazy Blocks|23.9K
crazycop|Crazy Cop (Japan)|596.3K
crbalon2|Crazy Balloon (set 2)|10.9K
crbaloon|Crazy Balloon (set 1)|10.8K
crgolf|Crowns Golf (set 1)|47.3K
crgolfa|Crowns Golf (set 2)|46.9K
crgolfb|Champion Golf (bootleg Set 1)|46.9K
crgolfc|Champion Golf|47.0K
crimec|Crime City (World)|890.8K
crimecj|Crime City (Japan)|890.8K
crimecu|Crime City (US)|890.8K
crimfght|Crime Fighters (US 4 players)|900.2K
crimfgt2|Crime Fighters (World 2 Players)|900.2K
crimfgtj|Crime Fighters (Japan 2 Players)|900.3K
crkdown|Crackdown|915.3K
croquis|Croquis (Germany)|1.6M
crospang|Cross Pang|590.4K
crossbow|Crossbow (version 2.0)|278.3K
crshrac2|Lethal Crash Race (set 2)|4.1M
crshrace|Lethal Crash Race (set 1)|4.1M
crswd2bl|Crossed Swords 2|4.8M
crsword|Crossed Swords|3.2M
cruisin|Cruisin|109.7K
crush|Crush Roller (Kural Samno)|17.3K
crush2|Crush Roller (Kural Esco - bootleg[Q])|18.0K
crush3|Crush Roller (Kural - bootleg[Q])|15.9K
crusnu21|Cruis'n USA (rev L2.1)|10.7M
crusnu40|Cruis'n USA (rev L4.0)|10.8M
crusnusa|Cruis'n USA (rev L4.1)|10.8M
crusnw13|Cruis'n World (rev L1.3)|15.1M
crusnw20|Cruis'n World (rev L2.0)|15.9M
crusnwld|Cruis'n World (rev L2.3)|15.9M
cryptklr|Crypt Killer (ver. UAA)|585.6K
crystal2|Crystal Gal 2 (Japan 860620)|225.1K
crystalg|Crystal Gal (Japan 860512)|134.8K
crzrally|Crazy Rally|57.1K
csclub|Capcom Sports Club (Euro 970722)|6.5M
cscluba|Capcom Sports Club (Asia 970722)|6.5M
csclubh|Capcom Sports Club (Hispanic 970722)|6.0M
csclubj|Capcom Sports Club (Japan 970722)|6.5M
cscrtry|Cassette: Scrum Try (set 1)|32.1K
cscrtry2|Cassette: Scrum Try (set 2)|31.9K
cshift|Chicken Shift|42.3K
cshooter|Cross Shooter (not encrypted)|42.1K
cshootre|Cross Shooter (encrypted)|49.6K
csilver|Captain Silver (Japan)|391.4K
cspring1|Championship Sprint (German, rev 1)|298.1K
csprins1|Championship Sprint (Spanish, rev 1)|298.0K
csprint|Championship Sprint (rev 3)|298.0K
csprint1|Championship Sprint (rev 1)|298.0K
csprint2|Championship Sprint (rev 2)|298.0K
csprintf|Championship Sprint (French)|298.1K
csprintg|Championship Sprint (German, rev 2)|298.1K
csprints|Championship Sprint (Spanish, rev 2)|298.0K
cstlevna|Vs. Castlevania|66.2K
csuperas|Cassette: Super Astro Fighter|20.5K
csweetht|Cassette: Sweet Heart|21.9K
cterrani|Cassette: Terranean|21.3K
ctisland|Cassette: Treasure Island (set 1)|19.8K
ctislnd2|Cassette: Treasure Island (set 2)|20.2K
ctislnd3|Cassette: Treasure Island (set 3)|19.8K
ctomaday|Captain Tomaday|6.1M
ctornado|Cassette: Tornado|19.5K
ctribe|The Combatribes (US)|1.7M
ctribeb|The Combatribes (bootleg)|1.7M
ctsttape|Cassette: Test Tape|8.5K
cubybop|Cuby Bop (Location Test)|346.2K
cuebrckj|Cue Brick (World version D)|261.9K
cuebrick|Cue Brick (Japan)|186.0K
cupfinal|Taito Cup Finals (World)|5.2M
cupsoc|Seibu Cup Soccer|1.5M
cupsoc2|Seibu Cup Soccer (set 2)|1.8M
cupsocbl|Seibu Cup Soccer (bootleg)|2.1M
curvebal|Curve Ball|39.0K
cutefght|Cute Fighter|4.1M
cutieq|Cutie Q|7.4K
cworld|Capcom World (Japan)|711.1K
cworld2j|Capcom World 2 (Japan 920611)|1.7M
cybattlr|Cybattler|1.2M
cyberb21|Cyberball 2072 (2 player, rev 1)|1.0M
cyberb22|Cyberball 2072 (2 player, rev 2)|1.0M
cyberb23|Cyberball 2072 (2 player, rev 3)|1.0M
cyberb2p|Cyberball 2072 (2 player, rev 4)|1.0M
cyberba2|Cyberball (rev 2)|874.4K
cyberbal|Cyberball (rev 4)|874.4K
cyberbap|Cyberball (prototype)|873.6K
cyberbt|Tournament Cyberball 2072 (rev 2)|1.0M
cyberbt1|Tournament Cyberball 2072 (rev 1)|1.0M
cyberlip|Cyber-Lip|3.7M
cybots|Cyberbots: Fullmetal Madness (USA 950424)|19.8M
cybotsj|Cyberbots: Fullmetal Madness (Japan 950420)|19.8M
cybrcomm|Cyber Commando (Rev. CY1, Japan)|8.7M
cybrcycc|Cyber Cycles (Rev. CB2 Ver.C)|15.4M
cybsled|Cyber Sled|3.8M
cyclshtg|Cycle Shooting|138.9K
cyvern|Cyvern (Japan)|13.2M
czeroize|Cassette: Zeroize[Q]|29.1K
dadandrn|Kyukyoku Sentai Dadandarn (Japan ver JAA)|7.9M
daimakai|Dai Makai-Mura (Japan)|1.5M
daioh|Daioh|3.0M
daireika|Mahjong Daireikai|763.7K
dairesya|Dai Ressya Goutou (Japan)|95.2K
daisenpu|Daisenpu (Japan)|791.6K
daiskiss|Daisu-Kiss (ver JAA)|3.7M
daitorid|Daitoride|652.1K
daiyogen|Mahjong Daiyogen (Japan)|1.2M
dakkochn|DakkoChan Jansoh|117.2K
danceyes|Dancing Eyes (DC1-VER.A)|18.0M
danchih|Danchi de Hanafuda|9.4M
dangar|Dangar - Ufo Robo (12-1-1986)|163.3K
dangar2|Dangar - Ufo Robo (9-26-1986)|162.3K
dangarb|Dangar - Ufo Robo (bootleg)|162.2K
dangerz|Danger Zone|88.2K
dangseed|Dangerous Seed (Japan)|722.1K
dankuga|Dan-Ku-Ga (Prototype)|12.8M
daraku|Daraku Tenshi - The Fallen Angels|21.5M
darius|Darius (World)|681.3K
darius2|Darius II (Japan)|2.4M
darius2d|Darius II (dual screen) (Japan)|2.4M
dariuse|Darius (Extra) (Japan)|677.5K
dariusg|Darius Gaiden - Silver Hawk (World)|7.6M
dariusgj|Darius Gaiden - Silver Hawk (Japan)|7.6M
dariusgu|Darius Gaiden - Silver Hawk (US)|7.6M
dariusgx|Darius Gaiden - Silver Hawk (Extra Version) [Official Hack]|7.6M
dariusj|Darius (Japan)|675.5K
dariuso|Darius (Japan old version)|675.1K
darkadv|Dark Adventure|1.2M
darkedge|Dark Edge|7.4M
darkmist|The Lost Castle in Darkmist|341.6K
darkplnt|Dark Planet|25.6K
darksea1|Dark Seal (World revision 1)|1.1M
darkseaj|Dark Seal (Japan)|1.1M
darkseal|Dark Seal (World revision 3)|1.1M
darksel2|Dark Seal 2 (Japan v2.1)|5.2M
darktowr|Dark Tower|369.2K
darkwar|Dark Warrior|19.6K
darwin|Darwin 4078 (Japan)|117.2K
dassaul4|Desert Assault (US 4 Players)|3.6M
dassault|Desert Assault (US)|3.6M
dazzler|Dazzler|22.5K
dblaxle|Double Axle (US)|4.2M
dbldyn|The Double Dynamites|1.7M
dblewing|Double Wings|2.0M
dblplay|Super Baseball Double Play Home Run Derby|133.0K
dbreed|Dragon Breed|1,019.7K
dbz|Dragonball Z|3.3M
dbz2|Dragonball Z 2 Super Battle|4.6M
dbzvrvs|Dragon Ball Z V.R.V.S.|7.8M
dcclub|Dynamic Country Club|644.2K
dcon|D-Con|1.0M
dday|D-Day|17.7K
ddayc|D-Day (Centuri)|17.8K
ddcrew|DD Crew|3.0M
ddenlovr|Don Den Lover Vol. 1 (Hong Kong)|2.1M
ddonpach|DoDonPachi (International)|7.5M
ddonpchj|DoDonPachi (Japan)|7.5M
ddp3|DoDonPachi Dai-Ou-Jou|17.8M
ddp3a|DoDonPachi Dai-Ou-Jou (V100, second revision)|17.8M
ddp3b|DoDonPachi Dai-Ou-Jou (V100, first revision)|17.8M
ddp3blk|DoDonPachi Dai-Ou-Jou (Black Label)|18.5M
ddragn2u|Double Dragon II - The Revenge (US)|732.5K
ddrago3b|Double Dragon 3 - The Rosetta Stone (bootleg)|1.8M
ddragon|Double Dragon (Japan)|521.9K
ddragon2|Double Dragon II - The Revenge (World)|730.9K
ddragon3|Double Dragon 3 - The Rosetta Stone (US)|1.8M
ddragonb|Double Dragon (bootleg)|522.6K
ddragonu|Double Dragon (US)|521.9K
ddragonw|Double Dragon (World)|522.6K
ddream95|Dunk Dream '95 (Japan 1.4 EAM)|7.2M
ddribble|Double Dribble|350.1K
ddsom|Dungeons and Dragons: Shadow over Mystara (Euro 960619)|17.2M
ddsoma|Dungeons and Dragons: Shadow over Mystara (Asia 960619)|17.2M
ddsomj|Dungeons and Dragons: Shadow over Mystara (Japan 960619)|17.2M
ddsomjr1|Dungeons and Dragons: Shadow over Mystara (Japan 960206)|17.2M
ddsomr1|Dungeons and Dragons: Shadow over Mystara (Euro 960209)|17.2M
ddsomu|Dungeons and Dragons: Shadow over Mystara (USA 960619)|17.2M
ddsomur1|Dungeons and Dragons: Shadow over Mystara (USA 960209)|17.2M
ddtod|Dungeons and Dragons: Tower of Doom (Euro 940412)|11.8M
ddtoda|Dungeons and Dragons: Tower of Doom (Asia 940113)|10.3M
ddtodh|Dungeons and Dragons: Tower of Doom (Hispanic 940125)|11.8M
ddtodj|Dungeons and Dragons: Tower of Doom (Japan 940113)|11.8M
ddtodu|Dungeons and Dragons: Tower of Doom (USA 940125)|11.8M
ddtodur1|Dungeons and Dragons: Tower of Doom (USA 940113)|11.8M
ddungeon|Dangerous Dungeons|157.9K
dduxbl|Dynamite Dux (bootleg)|470.1K
deadang|Dead Angle|751.5K
deadconj|Dead Connection (Japan)|1.8M
deadconx|Dead Connection (World)|1.8M
deadeye|Dead Eye|7.8K
dealer|The Dealer|15.3K
deathbrd|Death Brade (Japan Rev 2, JM-3)|4.2M
decathlt|Decathlete|14.0M
defcmnd|Defense Command (set 1)|20.8K
defence|Defence Command|20.6K
defender|Defender (Red label)|21.8K
defendg|Defender (Green label)|21.5K
defendw|Defender (White label)|21.3K
defndjeu|Defender [Q] (bootleg)|18.9K
deltrace|Delta Race|14.9K
deluxe5|Deluxe 5 (ver. 0107, 07-01-2000)|3.2M
demoderb|Demolition Derby|62.9K
demoderm|Demolition Derby (2-Player Mono Board Version)|63.7K
demon|Demon|15.0K
demoneye|Demoneye-X|18.7K
demonwl1|Demon's World - Horror Story (Taito license)|437.8K
demonwld|Demon's World - Horror Story|435.0K
denjinmk|Denjin Makai|4.1M
depthch|Depthcharge|4.7K
depthv1|Depthcharge (older)|6.6K
deroon|Deroon DeroDero|3.7M
desertgu|Desert Gun|5.9K
desertwr|Desert War - Wangan Sensou|10.1M
desterth|Destination Earth|10.1K
destroyr|Destroyer|3.5K
detatwin|Detana!! Twin Bee (Japan ver. J)|1.7M
devilfsg|Devil Fish (Galaxian hardware, bootleg[Q])|14.0K
devilfsh|Devil Fish|19.1K
devilw|Devil World|1.2M
devstor2|Devastators (ver. X)|626.1K
devstor3|Devastators (ver. V)|624.9K
devstors|Devastators (ver. Z)|625.0K
devzone|Devil Zone|12.2K
devzone2|Devil Zone (easier)|12.2K
dfeveron|Dangun Feveron (Japan)|6.7M
dharma|Dharma Doujou|909.8K
diamond|Diamond Run|41.8K
diehard|Die Hard Arcade (US)|8.2M
dietgo|Diet Go Go (Euro v1.1)|2.1M
dietgoe|Diet Go Go (Euro v1.1,1992.08.04)|2.1M
dietgoj|Diet Go Go (Japan v1.1)|2.1M
dietgou|Diet Go Go (USA v1.1)|2.1M
digdug|Dig Dug (rev 2)|27.8K
digdug2|Dig Dug II (New Ver.)|35.1K
digdug2o|Dig Dug II (Old Ver.)|34.9K
digduga1|Dig Dug (Atari, rev 1)|27.9K
digdugat|Dig Dug (Atari, rev 2)|28.0K
digdugb|Dig Dug (rev 1)|27.8K
digger|Digger|7.3K
dimahoo|Dimahoo (USA 000121)|14.2M
dingo|Dingo|10.7K
dino|Cadillacs and Dinosaurs (World 930201)|3.9M
dinoj|Cadillacs Kyouryuu-Shinseiki (Japan 930201)|3.9M
dinorex|Dino Rex (World)|5.4M
dinorexj|Dino Rex (Japan)|5.4M
dinorexu|Dino Rex (US)|5.4M
dinou|Cadillacs and Dinosaurs (US 930201)|3.9M
dirtfoxj|Dirt Fox (Japan)|1.6M
disco|Disco No.1|17.5K
discof|Disco No.1 (Rev.F)|17.5K
diverboy|Diver Boy|1.1M
djboy|DJ Boy|1.5M
dkgenm72|Daiku no Gensan (Japan, M72)|702.5K
dkgensan|Daiku no Gensan (Japan)|701.6K
dkngjnrb|Donkey Kong Junior (bootleg[Q])|31.7K
dkngjnrj|Donkey Kong Junior (Japan[Q])|29.8K
dkong|Donkey Kong (US set 1)|21.8K
dkong3|Donkey Kong 3 (US)|41.4K
dkong3b|Donkey Kong 3 (bootleg on Donkey Kong Jr. hardware)|35.6K
dkong3j|Donkey Kong 3 (Japan)|41.4K
dkongjo|Donkey Kong (Japan set 2)|21.7K
dkongjo1|Donkey Kong (Japan set 3) (bad dump[Q])|21.7K
dkongjp|Donkey Kong (Japan set 1)|21.7K
dkongjr|Donkey Kong Junior (US)|29.8K
dkongjrb|Donkey Kong Jr. (bootleg)|29.8K
dkongjrj|Donkey Kong Jr. (Japan)|30.0K
dkongjrm|Donkey Kong Jr. (Moon Cresta hardware)|29.4K
dkongo|Donkey Kong (US set 2)|21.8K
dkongpe|Donkey Kong - Pauline Edition|21.8K
dkongx|Donkey Kong II - Jumpman Returns (Hack)|56.3K
dlair|Dragon's Lair|10.5K
dleague|Dynamite League (Japan)|1.1M
dnmtdeka|Dynamite Deka (Japan)|8.2M
doapp|Dead Or Alive ++ (JAPAN)|13.3M
docastl2|Mr. Do's Castle (set 2)|34.7K
docastle|Mr. Do's Castle (set 1)|34.8K
docastlo|Mr. Do's Castle (older)|34.3K
dockman|Dock Man|16.3K
dodgem|Dodgem|6.4K
dogfgt|Acrobatic Dog-Fight|87.4K
dogfgtj|Dog-Fight (Japan) |88.6K
dogfight|Dog Fight (Thunderbolt)|23.6K
dogosoke|Dogou Souken|332.0K
dogosokj|Dogou Souken (joystick hack bootleg)|332.2K
dogpatch|Dog Patch|6.3K
dogyuun|Dogyuun|2.8M
dokaben|Dokaben (Japan)|598.4K
dokyusei|Mahjong Doukyuusei|2.4M
dokyusp|Mahjong Doukyuusei Special|6.8M
domino|Domino Man|39.7K
dominos|Dominos|3.2K
dommy|Dommy|24.9K
dondenmj|Don Den Mahjong [BET] (Japan)|39.4K
dondokdj|Don Doko Don (Japan)|945.8K
dondokdu|Don Doko Don (US)|945.8K
dondokod|Don Doko Don (World)|945.8K
donpachi|DonPachi (US)|4.6M
donpachj|DonPachi (Japan)|4.6M
donpachk|DonPachi (Korea)|4.6M
dorachan|Dorachan|11.0K
dorodon|Dorodon (set 1)|22.7K
dorodon2|Dorodon (set 2)|22.8K
dorunru2|Do! Run Run (set 2)|44.6K
dorunruc|Do! Run Run (Do's Castle hardware)|44.7K
dorunrun|Do! Run Run (set 1)|44.6K
dotriku2|Dottori Kun (old version)|1.9K
dotrikun|Dottori Kun (new version)|2.6K
dotron|Discs of Tron (Upright)|73.9K
dotrona|Discs of Tron (Upright alternate)|74.2K
dotrone|Discs of Tron (Environmental)|73.3K
doubledr|Double Dragon (Neo-Geo)|9.7M
douni|Mr. Do vs. Unicorns|34.3K
dowild|Mr. Do's Wild Ride|42.4K
downtowj|DownTown (joystick hack)|1.6M
downtown|DownTown|1.6M
dplay|Double Play|6.2K
dragnblz|Dragon Blaze|15.9M
dragngun|Dragon Gun (US)|22.0M
dragoonj|Dragoon Might (ver JAA)|10.9M
dragrace|Drag Race|5.4K
dragwld2|Zhong Guo Long II (ver. 100C, China)|5.8M
drakton|Drakton|4.8K
dreamwld|Dream World|1.9M
dremshpr|Dream Shopper|22.6K
drgnbstr|Dragon Buster|58.9K
drgninja|Dragonninja (Japan)|439.4K
drgnmst|Dragon Master|5.4M
drgnunit|Dragon Unit - Castle of Dragon|1.7M
drgnwrld|Dragon World (World, V040O)|1.5M
drgpunch|Dragon Punch (Japan)|409.1K
dribling|Dribbling|15.1K
driblino|Dribbling (Olympia)|15.2K
drifto94|Drift Out '94 - The Hard Order (Japan)|20.4M
driftout|Drift Out (Japan)|1,003.1K
drius2do|Darius II (dual screen) (Japan old version)|2.4M
drivedge|Driver's Edge|6.6M
driveout|Drive Out|1.1M
drivfrcg|Driving Force (Galaxian conversion)|17.0K
drivfrcp|Driving Force (Pac-Man conversion)|15.3K
drmario|Vs. Dr. Mario|45.9K
drmicro|Dr. Micro|53.5K
drtoppel|Dr. Toppel's Adventure (World)|390.4K
drtopplj|Dr. Toppel's Tankentai (Japan)|390.4K
drtopplu|Dr. Toppel's Adventure (US)|390.4K
dsaber|Dragon Saber|1.9M
dsaberj|Dragon Saber (Japan)|1.9M
dsccr94j|Dream Soccer '94 (Japan)|3.3M
dsoccr94|Dream Soccer '94|3.4M
dspirit|Dragon Spirit (new version)|1.0M
dspirito|Dragon Spirit (old version)|1.0M
dstlk|Darkstalkers: The Night Warriors (Euro 940705)|14.7M
dstlka|Darkstalkers: The Night Warriors (Asia 940705)|14.7M
dstlku|Darkstalkers: The Night Warriors (USA 940818)|14.8M
dstlkur1|Darkstalkers: The Night Warriors (USA 940705)|14.7M
duckhunt|Vs. Duck Hunt|27.9K
dumpmtmt|Dump Matsumoto (Japan)|331.0K
dungenmu|Dungeon Magic (US)|7.6M
dungeonm|Dungeon Magic (World)|7.6M
dunkmnia|Dunk Mania (DM1-VER.C)|8.0M
dunkshot|Dunk Shot|291.8K
dw|Dynasty Wars (World)|2.2M
dwj|Tenchi wo Kurau (Japan)|2.1M
dyger|Dyger (Korea set 1)|244.1K
dygera|Dyger (Korea set 2)|244.1K
dynablsb|Dynablaster (bootleg)|337.6K
dynablst|Dynablaster (World)|364.1K
dynagear|Dyna Gears|6.0M
dynamski|Dynamic Ski|35.2K
dynduke|Dynamite Duke|1.7M
dynobop|Dyno Bop|205.5K
dzigzag|Zig Zag (Dig Dug hardware)|27.9K
eagle|Eagle (set 1)|15.5K
eagle2|Eagle (set 2)|15.5K
eaglshot|Eagle Shot Golf|6.4M
eaglshta|Eagle Shot Golf (alt)|6.4M
earthinv|Super Earth Invasion|6.6K
earthjkr|U.N. Defense Force - Earth Joker (Japan)|720.8K
ebases|Extra Bases|11.9K
ecofghta|Eco Fighters (Asia 931203)|7.6M
ecofghtr|Eco Fighters (World 931203)|8.6M
edf|E.D.F.  - Earth Defense Force|1.1M
edrandy|The Cliffhanger - Edward Randy (World revision 2)|3.5M
edrandy1|The Cliffhanger - Edward Randy (World revision 1)|3.5M
edrandyj|The Cliffhanger - Edward Randy (Japan)|3.5M
